timestamp,station_id,station_name,latitude,longitude,temperature,pressure,humidity
1999-09-08T09:00:00,43349099999,VEDARANNIYAM,10.367,79.85,36.0,1003.9,39.8
2000-10-10T12:00:00,43349099999,VEDARANNIYAM,10.37,79.85,29.2,1006.2,76.3
2002-01-19T18:00:00,43349099999,VEDARANNIYAM,10.367,79.85,27.2,1011.1,46.96
2002-08-16T18:00:00,43349099999,VEDARANNIYAM,10.367,79.85,27.8,1010.3,92.11
2009-02-05T03:00:00,43349099999,VEDARANNIYAM,10.367,79.85,26.4,1015.9,70.49
2018-05-13T03:00:00,43349099999,VEDARANNIYAM,10.367,79.85,30.4,1009.2,76.94
2018-07-31T00:00:00,43349099999,VEDARANNIYAM,10.367,79.85,28.6,1006.1,88.96
2019-11-01T03:00:00,43349099999,VEDARANNIYAM,10.367,79.85,27.6,1013.2,72.9
2019-11-09T03:00:00,43349099999,VEDARANNIYAM,10.367,79.85,28.0,1011.1,86.83
2019-11-10T03:00:00,43349099999,VEDARANNIYAM,10.367,79.85,27.0,1012.2,92.07
2023-05-26T03:00:00,43349099999,VEDARANNIYAM,10.367,79.85,32.2,1011.7,67.82
2024-11-12T09:00:00,43349099999,VEDARANNIYAM,10.367,79.85,32.4,1006.2,61.68
